image_id,type,count
3a2b8a238c1fc66ce1bd6fe3f7a5d951b9ce7fa8,faces,5
f924b09f22eb1c365a838ee7431b921aff130286,faces,4
b88a725dbf6fd4b5b686c5bcb05b76313caadfa6,faces,4
d0ac902ad9e6a6fc85ae961004d86e1140de2a44,faces,3
d4cead9a4a643807d44894f1fe9644a2a2925607,faces,5
7f606f78de207e98397d6f37ef1088d0ec916083,coins,1
88b2db789d84d714adaa5f19aa4850d4a4545492,faces,5
3c619f575642254487d9909dbff94551b4f45dbc,faces,3
f6ccb936640df7e2b7d72a45ac9668c6804ec73f,coins,2
ee63487eea59c6b608b9d33d0b7bd978cf53996f,faces,4
e66c755182fc855c528e783e6934d0ec502fc0f7,faces,2
17bc2523b815c7ec20437b8da09c0a39f251e35a,faces,2
28b389eb343ac9770021e0478eb6620def810c15,faces,3
538a8a740bedb51764f8a9d9bdb1ecc6c74d147d,coins,2
ab7601cd2fd97ef5f7617e371444795d6e77a837,faces,3
6718d494dc636d3a04497761ad0d2020bafafdef,coins,1
24a8a58dbf1add07f55e013eec83ff3d324f1bda,faces,8
1f000809f274ad197e3640a43f4be391cceb2770,faces,4
dd5f9aedc24df1b6374a59e670eee30f2f2e45d8,coins,8
775ef154823573eae2b0c1232cd7cecadcd1d088,coins,1
ab89cde3057d5d8756e77efae4db34c208b92366,coins,1
fe13ed4f4eb46191349d7b1a6fc5aceee2d71698,coins,5
20b78b5c526eb0357f99e2db57f96db7a6a5c959,faces,5
2be4289f468bc106b4c43d1ee63e0c775b3fd83c,faces,3
b070732b875e2b77ea4a2252875b0e3f59703468,faces,6
fe6cf78931d3687d6b1a4ba22eb7efdf75ac067f,faces,3
b60d9699154a99187a62308d6175361228fd02dc,faces,7
ea74eebdb0ddd93eb495e8d3e717515bb00faf4b,faces,4
62c7e997d9ba457b9151bc96d6a6006b790683d0,faces,6
744e36332423c4026765e5a67baa18aa61fe02b0,faces,5
1dd2c5d2248e2a40a2f2c922e83297718e4f5840,faces,2
93487a601b6b2559a49c3abcc52708fb2fc0a9c7,coins,4
cda7db7bfc48897872d8641c73660c83634b932f,faces,8
3c7580032a086c2ffcd029457b3d6fb34c80ae63,coins,3
ab71e6b4f727817c7dfc61e87bf4e9e632cefc97,coins,2
6c4050190eac235937f80607aa9565b4c500ff3c,faces,2
172e347f60af215d3ead16b9f221751323d0f1b7,faces,4
cd6c1487c8ed05dd156bc6da1afa3a1848091dcf,faces,3
6c40f6901619ae206e7a9eb91a7b1b1853c15faf,faces,6
b2580efef69e738a23e9301a698897f17359cf43,faces,2
24ecb2bf5d7639e8f9ec87bfd7e1adb844af9826,faces,6
12aafe841a3441637f3c37c47ed6e9c16a24b1d5,faces,2
a8af4ebcefa1edef48458c84453694dcfa34207c,faces,4
932e3da5a9c5981af32fdc51e237c5c7731a9e64,faces,5
6db813e82f58f2e8c1e9d93149abf4e7daa56bc8,coins,12
391774faa0cb05ab202932ffa7c9f11ba32b307b,faces,5
1f19791f9c3ac4a5df0453983c13104d848eb24f,faces,6
9638d8d3402e657d3e77885dd02d5e58e0d5496e,coins,2
8e499c2495c6a8564f20b3c35cc1903cc546eac7,faces,3
5be91d8e7b640fc00d445d584fc23eafe814777d,coins,1
25211079ad5d26da33e7331a1c70fa59d7c04cb1,coins,5
4272173d0aff6752d46f10554b5351211567916e,faces,3
6b67696462eb49a1651e84cb034e698d63f7a753,faces,3
de2dd7bdfa2219cc003b73db0788867db4afd546,coins,14
be01521c301f218e50b1607000b32032d73d5639,coins,7
2c14b7154cbeed290e08fb669450cf85ea242542,faces,3
8b853e5725857e532956207c36e4b17c8a8b9493,faces,3
00c7ddfb54eade5fc61bb773b03da022f2fa1451,faces,2
b1aa2ec12d7511852632c7441fe827f069fc6a4f,faces,5
ff1285565297b6e8ef93af92fdc608cf00abbd28,coins,9
514a7af63635640ae5b3810d5479a6f454579bc9,coins,15
4048f376f0cd53ffa8568f93f5141c6e8d8ba382,faces,3
81713a7aec4ffeb527b32c1d8eb8524e28995301,coins,1
918cc55be3a27ec326c787fe142efed4d87eb065,faces,3
3f44a22232e6296c3a7b7bb0bf559e8cfbc55101,coins,1
b5d286e27025677279caf1ef8ee5b70242affe59,faces,3
cad5fbb5ad812242850cc3c9e6f59ae35f3e9cc3,faces,3
30bc0a2b1b95909da4c5b92bb64300f204e91d02,faces,5
37650acd20c066c2e6dccbf086e3746df119dcce,faces,5
71415a83ab6e80117946bbfd4a1a65ec873f4e99,faces,3
853fd7138a179da37c30972bfd3cb395beaefdf8,faces,4
b4327ce2443513015de4f138b0cc91cd7d3b5730,faces,4
48c9a4cc8bdf47e044dfbe75f356f05e02240876,coins,5
afa7582380776f83bacbcffe99ed7f086d17dbe8,coins,10
350891c87a9dc9f4640ad3692d5dbf6784e48118,faces,2
dc910cf3a866829261ff9c3c00f75a2b0144b079,coins,1
4e72ea84a6830e4aec26a08ee67a12c161315432,faces,3
682c71879c5a67e0f5c2df64ff221e37228629b0,faces,4
25dd50847231acdbbb479b4c4cc4eccf15eaf4b0,faces,4
93e07fe00fb32bb166aa94932513bed702ae972a,coins,2
8659cb6b6872c80fb4fb7fb7ba9faf1f4f87a2db,faces,2
a8e1fc4ce5f433d0b73b3942dcd3aa5c226a5ccf,faces,5
0f457f836a60ca25c09bc8b7ec77d9a558eeafd3,faces,3
419f44f294e2a75201d293e5b6362c27d908c48e,faces,2
79133630ed086e54b679eee1a963f50590910f33,faces,5
9f496c3ab57bcaa83415eb5514fc3bdb4fbe8dc8,faces,13
6e8f933c89de00021a7d9e21e91d419322bb7f3c,coins,2
e2118dd1bf1441457162014dd531c6e8abaf527c,faces,3
2c0a58c6cb5a1874a413af78f7ec2c7b1b9d62e4,faces,7
4bb81f833d016e90c6d6522c6dea0437aa7867c1,faces,4
8d7ff227da8a3dbd7fa17ac80bce9d92d3ee53cb,faces,4
99d6a80542f55a52a566e98d9040c05f835cb334,faces,6
21ff79f1e7f5f488e9c2ec4b9ef023f8035504af,faces,3
fccc120cc26be7ae8c940bcf77eb730f04d602e8,faces,2
a6253818ac5328f895b860a2f2e86e52ddc154d3,coins,1
a78d0e063fcce77a7337ebc36cabb7acac8e567e,faces,1
4eb97d5156d144754c770383a4fc5f47ae8b1345,faces,4
b271120b979727e7c88e6ae1efca6c3e397c48c4,coins,1
e2430749e864ff8db9dbbd83bf0e7ba852dfd918,faces,7
19ea0943f7b1d7d272d071b7ea022532fb0c6549,faces,3
c72bb65bf138aee0b644eacf5dc9cceffd44410e,faces,2
a06c90095069a4b4678fb5d7fe396f496729c525,faces,3
56bcc98ae70bab6ba4cab3ba9e5959cafaf38a96,faces,6
c6e2e27dde308f2d3ace975a8928bc38f6b40cbf,faces,3
7f212074f478d419810a1e163e829cd70be8fa93,faces,6
237e1cbdfdd1760e924f5168d3e23c12597fd534,coins,1
6179ef4d46c6825d11fa2fb874808d3b54f31cf8,coins,1
684a780163efbfd1d0ebeca7175924199f521945,faces,4
84381ce13c2e264d1d0d89c9ee924ff118413752,coins,2
add45e1bacf36d4ade03adb1d5a4086c56fcb925,coins,1
de44b4d122602a2c85ede40e5903cc0e33093e61,coins,12
61c5926371d35c22818075b5413dd832f6a55a8d,coins,16
91d5e0537bf6d2a11a792121dcbb4b044d8cbad9,faces,2
be8cca428707332c5e04e4484e524516b5ca9fbd,coins,8
6d6e97b2ded3d0be9ac62202f22e7455cca605a9,faces,2
005f02d535726d4009cea3b60e3a9d3391b3fe51,faces,3
92cc7475361d8dad3b52582b8140a7a09e53f5b1,faces,3
b3090a7ca0e9d33b79cc78c8e87c7a7f42d13d92,faces,3
9be8286b60655dfc4c0b585be3cb88d143c96000,coins,1
a535033f1257b0ed5e7f884771f51bcb384c6254,faces,4
d257c1c804044271d293b8f0a058d7dea24c1eab,coins,1
898905bb98b81f3289d9491dcf68773854e626c2,faces,5
636b34417cfde516ba28977d4b32692dd29268ae,faces,4
ce5670bf6977d727abff3900f0b6d79c998f5afd,faces,4
a3f0ae32ce822ebd3798aa63752775bac0b5286b,faces,4
b6cb84dadd878feef8d292b2fb78c4d69f9d4909,faces,2
919232006ee0ede09af309a28d0ccc9d271ac76b,faces,7
eca07e344493d7cc183811694920cb45f289dead,faces,2
39e8bed46701c731f44d8d834eb8f0f1c4b1d91f,faces,3
68b9a91b36c54cdc1f7cae837ba7abb4d575e096,faces,4
45e299a0b794f4d1acf74812934ffd651b3ad37a,coins,12
f06f560ecf130a62a98688ba991ecceea3515860,faces,13
34d089d12ef08ba894a2ad67ae754d557e2ba1a3,faces,3
73d453b222ab728daf0e5d84f28a62a4f4d339ff,faces,4
dec79f2b1a3efbdcf9143f82fb77bb921fb514b2,coins,2
31505a593782418a58758c28d9c9351026d7e38a,coins,3
29ec22637ecbe14c03edb235861ad3bd98b1b0fc,faces,6
85d5402ac06a46b2887b365f8ffdbfa7b9e0ea07,faces,10
ca06105f39c76485173a2011450fc553d0a0b86d,faces,15
a4d3f3a8aaa887e27665b64a05bc78ef8fda8c33,faces,3
5261f58b77224f8116d2a8b8c718bb19d876fc90,coins,10
c14ee9c2bf569c6b144125dd74864cf70d38601a,coins,28
a120898a1e5998de8ea21a1bd1720166da6b607b,coins,1
d80129d69156dd7d0fac0263b6d0221d76331de0,faces,9
cd1dd8e7ccbf3a917894c1dac65674bfd84498fa,coins,6
d5cc29dcd9c6ea689ede8fc0be8533270f6255b7,faces,3
d6808ec52f17029f331608c2e2b7bda0811f54b4,faces,2
148cdf3f4b42a32f5627969f5523e65fa3a73aeb,faces,7
e3754d1e76709b637900a3c6c0857c812bf265c3,faces,3
bb913b76adb99814fc8d6eab31fe027c7db60eeb,faces,4
2d13abfbf2b02eddc564423a5ca9fa6656247a96,coins,3
017fca5fddcf734d807e9e59343ec90e729554f2,faces,4
4ad370a53ac84ffc3f7894788d98ad2b7c0bc4a3,faces,4
5a8140e378f555bdb8918b3414c8e0df2befa0e1,faces,5
6da07844b3b7951be256a088cab804f44fdbb437,faces,2
009e8cb87900549aedbfb5fb532efcae02c41f65,coins,1
563ac5b8f3a3d98d50f3c63fef7fa18252058ba6,faces,2
2f595ebd1ecba80bc7c0f71579256939ba3050f6,faces,2
c9e505b04204a6cb3bbd85d708c78da08c0ea643,faces,4
e9dd47202582b926c3328bf9653e18d2a59a652f,faces,2
e7373be0f55d6669ba3d7bafc4e8301698731ecc,faces,2
8dfb12e5210822b46e534760ec1dfa06ea765b79,faces,3
fe28baaa8472b09fe34060193427bc19cc439222,faces,5
cfb770319eefddce83c5c5ba51830bac71b4d5bf,coins,8
f0a6934479fcb1b211c7fb2e96374338666965c0,faces,3
23b11ed650c9b0cecb8f45c77557e02df1aebc37,faces,7
fd9629fa7f6ea68d7ba6cf057875fe64a2d75b2d,faces,5
79603d4608cfece9d19763a71f8b6ce621dc5923,coins,2
04eccdac8486d9cbbf033f668ff34c4369b5615c,faces,8
c7e39eccc309484e77ecb04e6f0b79fff26b4893,faces,5
8ff66392d6fd2566437fed0eb0ee82ad87143db8,faces,4
54788b416fcec5fa56bdd8685abc907b3e589126,coins,2
67b98889f1ffbe72141f96b6facb9e192ce79ef1,coins,4
dfed87b504f3c8886832c7560690622be08e9fd4,faces,3
b3a0231ac5a175c1a47cc61e834393cb1b622743,faces,6
42645fed912d2e713b9453af4f03779f8a0c167e,faces,3
c7f0985d1ece00ca80afdf9627b1ef4828f61559,faces,7
460ca7f1fe6d8665ac381b5668d739d85431168b,faces,6
38f5bc5fd615a436d058b22835260c1ba3254792,faces,2
ae0701db1c849ab9f1d15af5c36d62288509b394,faces,5
b2fca58d140d93d01c54384a37bae6f977ef050a,coins,1
439bf7ed048351758b9656bb4ec71cdaf708a9dc,faces,5
3fbd96898ebb1688efdbc50c4c6fa92752ee94c8,faces,4
e3787a33bdfdea13d97efa98d04e3862d10bdcfd,faces,9
4afa5d34b03ea9ef64182e79fbec032a01b0592a,faces,5
f05ee04b40ef927d9ce73b404f80581cfb4e79af,coins,6
a12582128ad95b46d5f89607552d74950345a4ed,faces,6
a9ef64d6feefc8ee48c696ba4ab3350a0377f601,faces,3
670dd394a0feaf826c09b8c13c0edd22c1191432,faces,6
9093a16396f8e0324f31c5f1f92b512acd86d503,faces,3
935e77eaa514bca273732fdda76ee089ae130fff,faces,4
18c1021a223b15e491afe132b05467e95b5fe07c,faces,4
fe1ec513a674b6fd5d9651ca5a842c297e5ed0c7,faces,3
2e2d1d54ccb7613b255847de45dc24e07476ec67,faces,5
d56dbe34c4529ab36ce0f7900bf13bff403739a4,faces,5
81f482a1efeb4c7bb830eb60b6d1d02e4c93b27d,faces,5
3c01a4dccfc00a14e257d0604552cd9efd1a7b58,coins,10
66d6a3f11ba7929d011e0edf750a60304ea5be93,faces,4
c66c04b901fb8ff6209a284090d4350a1baec1c4,faces,3
9da9add997f7b8d868e1b415723847a601f7df87,faces,9
b62ba0cebe22d5acea7e51c608b9213b69da90ef,faces,3
f9b465751e04b6605908941d2a6253e1692f7425,faces,4
05bc3db5779ac9894f8892ee662b4de6c072f270,faces,2
e9b1faf1a71e2e3746017c7616ed699c79d43f9a,faces,3
63a6e9ef70d0b49c71722a747a0922bfa2f5a1bc,faces,2
939fb80d341e9ff0246282e1821374e4052d931b,faces,4
f70c578e4abb50bbb30f829df8e6fc2aace11f29,faces,4
10d9fd992b13d6448daa3ed66e6ad4bd4ba73785,faces,7
754e93f4a8f95bf19a00fb95ddd5016efd0f0fa2,faces,5
d4b021a903fbf9bcc2dea9d5552a73e1eeb4c282,faces,3
5e815f579326fbdeade5464840bfa3d24d544ddd,faces,5
41999bec6d54ed2014aadb2215a9656f69ff8578,faces,3
9ca9296a4086ba1ece162a1024593c63671b1920,faces,4
bb84039718ebfad12722042384bea900398ee587,faces,4
aa6c3496021ca0a043574b9a62bd343e1b5635b3,faces,1
6b804d015aae267ae0e6f9fc7ca2a0eb9333c9ad,faces,5
fc3c9547829afd82cf35492a829d70b504640922,faces,3
6eb45819e49d75c9063cfbe379e631030e33bc8e,faces,5
a72f5f9c0c21d719fb7c5e4afbf76dc5051ede7e,faces,2
201384b665b409fd98b3edeb175e405c3846fe98,faces,13
eb1de596e426a5f49b47924f3babc39060ea2691,faces,5
6ab8bb5871960dbc8b063d1cb6c52668dfc318cb,coins,1
b41e41e362026532222153f4bdb43d3bc3e939c2,faces,5
3f35a5ada6e6658f1262b222039e737e4318288f,faces,2
064def99ae4470acd34464c2319bae89e6f7cfb7,faces,4
81cb7fbc4bd4142abfe95603cced16fbcb2e2140,coins,8
270d46a8101475191d4971c78230a8af7aca092e,faces,7
b075fe6bf286482b1bf749470bd50f719d5f31a2,faces,3
f5adef8fc1f764f43cf6c3ea9c5d6e3906ccd941,faces,4
5193a160cc4829dc808177d0f6f74008a4b6793d,faces,3
42bae8cd4c9021483d92a822282e8f250a5b6a62,faces,3
d9d53ffec68e304ebb92552d8a2eb0ac9a74ef13,faces,6
ab1d50d870a6b2e738ec86f146405e887568f7cc,faces,3
a65083c46248e7dada0802aa53210afc3ffff51b,faces,2
7a819a0eb5ea34d6713c228123bc7dc7c4600578,faces,2
b2b80b3880789f0fdbb49cf1857771e767f5bad0,coins,23
d90e820555d9cf437f930e3bfda944fa6fae743e,coins,2
6e986e52061f67bcf786fd1a522754d6d3220d41,faces,2
87ec8fa25f25825e4751ba3e4934659632cc4d6f,faces,2
5dae530181eb3526ec4ccfb0cfae969118275457,coins,1
341abf1af65b6a626e5a5bd3d110eb5d67cd67e3,faces,3
0cb452d166fa93c353c5bca82c2d352367c7bc24,coins,1
96a50c9d5fdfe566a2f382187535b4aed59d299c,faces,4
8ac36b0b6120fc0736da07ee770309b0b5e1b3e7,faces,5
07be2a722f1d13012e85578a269ac8e2979e4090,faces,7
45669afdc54052f755154322c10e98de912aa81a,faces,7
90cdfc8c374411da58519ce362af7c4d312c9cfd,faces,3
ce61cea178672701fbf6c95b2009144543cc7a13,faces,5
0e99e8401eabcc338541129448595cfcdb7b9c0f,faces,2
a9dc4622139121273db848bef9c4bea9f171b907,faces,1
b463e4dac7642bdb6998b2d2b785abaa9ac1501a,faces,6
1c4c7d28bbb08e3d05423a0693adc97b11c6f57a,coins,8
b81d9a084443932d8158ed777339439c8c9e4251,faces,7
668259ff0111123c8394177cff59388412fb1bee,faces,3
413fd39d626b5676b22f93981e53e973f59ca5c4,faces,3
edad176818afefb03ec3059630e0a77aaddccfb7,faces,3
9b2e0d878c628e41b0bb48cc1746d7ae9f6a02d5,faces,4
4a08012d14b0d37a1b77b56337adcacdc5c6bd0a,faces,1
1b32d5687be9e423d7694b28c627d3be93edd5a9,faces,4
cadaf9fca70f3b2c065b1d0478b761b2b36a56e5,faces,2
cda18944c57650d1fe15d433e60b0f31167d1fe3,faces,2
74a0e8c17c72b9dccbc61389e53899066a384ee3,coins,2
51390b7cebcf0f9aab3b3aff557c5f96ab1aa099,faces,3
4d709bdb46d6a97c28622ee1471611bc5f1d12fc,faces,2
7c78a7c8d49252c678b61241aade51ddbcdf1c87,faces,5
d1532c2c66c45653cfcc710382b9c0df59a5c7bd,faces,4
a1e6d5afb7a8ec0e3f7405a7b85d0b027e72dc0f,faces,3
2388ea6f54492ec2b997023e83c6ef6d12ab6559,faces,3
593de0ba960be77ba029afdc623517ed181a69ae,faces,4
2352c14912b4fe667a8eb71bf9241ce4885f5685,coins,1
61296875b0bef3e7157374103fbfb32b7875a840,coins,2
dda78394f4866ea873118f5a53862c820cd0d0e8,faces,4
cd8813fac3faa156554538fdbcf2bc5c34f31f1d,faces,3
3234b04a8be81f2cc39f4de2a12832cffd108936,coins,1
5fbd5fbde6b8c2347c4cd7c8e7edcce929ce0b16,faces,2
d04ff61c53f01895551de24c51ea58c45283adca,coins,3
3bbf3f70a740e84d536be0314c2708921ef671e1,faces,6
7592d1eb98d6a578ba4778117dd2442f12bd8aa4,coins,1
9689411f0378929b76eba46c85f53b9d40edaace,faces,5
9800c5b230456e8aa96f2acdde4dcc6ff85b427a,faces,4
038a46ef193843bfe84e676fae2ec4606ca62709,faces,4
e9b93584320ae92d918b63a64d43410cba8dfd0a,coins,1
a22f5b91715eddf496e1ba6da436deccda9ae5ae,faces,3
964fbe0b4f092100d09304541214ee44a0dfd076,faces,3
8d2cd6508779d70ec61059502c5d55fe246b08b1,faces,6
f38a8cbb8711f89e5aa4964c3e97af13541a4c69,coins,5
0d8ea3827ffeb31879dba88ca856fa64e69abe8d,faces,7
03138d0b9a398cf294429054c3ee5e68ba8b4288,faces,2
befb31c19cdc5305e0aec585bcb717ec9733a36b,coins,4
f9f765c4a099cb48c246520ac711c1165d752d5b,faces,4
a2af4f6c9ebc182f6cd4ebf6af83f174222900cb,faces,3
bf62205e3bec65c0a2c3b1693438d38438d92efe,faces,4
1fc5823c99cd7814a38cce0d3c45e740620bf0a9,faces,3
eaf6224023db756f5611b7f71453daaa94b16d38,faces,5
2b0d2187972dec11da204708ffc4098c69a013f5,faces,2
220e79b32bf00b3a51fe16a1e4e170b6fed6f4dd,faces,5
7737140cf9ddad36121134545547b0debb308ee0,faces,4
32aab0063e25cf7a28b1d7798d55bdb74b814de1,coins,1
4f90785981f5a3ac96670809ae57d88e41eafe0c,faces,2
a1542551bbf195ec83ff26ab808c0a943a630449,faces,3
0d24da11d22c30a52b6809aef35d8c6579860dcf,faces,2
ce3302578ab7516073b3a7ec6ada489d2fb3165a,faces,4
4b0e33775a84b40e22f1c16169737125df235cd5,coins,2
f625ba75912f8ca0925b27304c0905828a72727c,faces,4
e13df91070dd5a643af2853396c27d76926f13ec,faces,3
e9c13e1a46fda6d8fbb4587a7c9fce0c58df5766,coins,39
d832787b2e200a27479c27d0d4c54dceea9062fc,faces,3
ad7483c664c962c2b4c959f7f0728291cc3702aa,coins,1
eddab576b0c06aa914015b3fd1561a9e29930d03,faces,4
708a78210383f442daad713e0178ec856fef16ee,faces,4
5a6b617cf920f1d5216beb02ead0612761469fde,coins,2
8cc6e966c1f7905881bbfd4f5b4962f6e1c02e46,coins,2
806d45e41b05e4b4af4607d19abd30d8e18be80e,coins,8
047776b899805481051e70117db7f83d11529c1f,faces,3
0ee4208b9cef85d05eb923d9f4eb7393b82275e1,coins,7
363afd1c91533344b384a4098d377700aaae63c5,faces,5
2b69571854a36de80026774e584fc3f2000037a0,faces,5
1ce8336b92e9a2f04b215cbd440dc35f1de94384,faces,5
f3b8ac1fa5f139741717eb846d24774f03987de1,faces,4
95d97c4b2b68bcca1af468585cd064bf074927d3,faces,3
a8626ace3f37e78e0144ef29d29b4b8191378c73,faces,5
47a2fe218174916937932892e1af11a82f9e0793,coins,1
7b51c9e7aab3e49c3b457247ad7b594667e89d8a,faces,3
8904c70e38ac2127e0d14a5b5bb0fdbe251462b5,coins,2
ef75a9c6715bfcb502024aabe910b04c87a97b0a,faces,6
e83504f41e4b96473095a852e2065e893822f5fa,coins,4
eab0b68b70e057c37396e43389192577c795ef17,faces,4
33af431d11f26b223b1bd65f44ee6625a4213673,faces,5
4991122578c8526405454dc5e877c51bac352c07,faces,4
752b92ba23b1e719c60aa0b28bb3cdb4601a973b,faces,5
cfbf127499e6bdf259b3d8bc8f59e3b82fa7ea8e,faces,2
4b7f0b7df2f0bc706a3f67f88117e12d7b0be999,faces,2
5dda26f80953892c051af50552470160c843f4c5,faces,3
7e12929212f43501d5f38d503ed2b50b2d09b77f,faces,11
12bfa3e31cfe3ac7fc9b8f92fe791ed6957c994d,faces,5
6740eddd81a28c1d41643d178ce7be66da1f3c73,faces,4
641b9dd05b019370c0bbf399be4d27b3e0196b7f,faces,9
663f64841b3b46966c469a4e088eeeb4bcfd8200,coins,18
4994265722cc9f6e2dde2185f4c6af0b5aa93cc9,coins,5
3cd5640ed9bc17eb49577dabe0bc7af6b5b17f34,faces,2
6bcade41ca74981e730839fe73df7e36facfc172,faces,2
014e3feb23e368e06cb85499a9415401cbccec3a,faces,4
ba89b2a6b7b430fd8e3df5ff49790260f34aaeaa,faces,5
9573b36d3370a2e4236a85d1c21734e57bd8ff64,faces,5
6ca61175ec598a103cb5b795ccfb643f3698b78a,faces,2
33862c8347cdb55c4028b03014b876fea671d79d,coins,1
63d69f59b2df4a97d4bdab9ad4b8d94a6ba7b88f,faces,6
4f4560154308ddac0a5c212e50476477714954db,faces,7
21a90bf901196530139ff54eb9ed04c4b3e7d54b,faces,3
f000e8d974710a3afd6e60c92aeb3c84aa4ec155,faces,4
f7f7d631901eb070559e1ad67a2ad18c2671b419,faces,2
057b391aa6bce384b5a3404d1887c8402625bd4a,faces,13
83200f3e6175e54b5daea60df78aab5f1d47c9ae,faces,2
3a35aebdcb6b38d9cae3366ff8b2c86966840090,faces,12
4fc4e97adc9e5215d8afcd110f85eb82ca4b3b8c,faces,2
c180283a7faec9b2b08b44f08dd7ecf82a18452b,faces,6
499e9b6963d67926f1391131d0840d6b0fcaa360,faces,3
7d95b2ddae2750e9b47b17da03cfbd218833f41c,faces,3
00f5a508849e1a44f0fabcec57deb0397dfc3622,faces,3
b6a2692e0e01a9e75c4cb37480e34bbb855cf6df,faces,3
753d3b65e796b80dc575f8503b5879c529798ce9,coins,1
1eb51b9699defce9ec6a6008f096ace5197bd2bc,coins,1
381f495882c56069a9da31df3886c49fa82d57a1,faces,3
f4181f7c6d52c573664fc703e9938adb3ac52ccc,faces,3
4a71ac2a8016db46c71318dc92927759640f6723,faces,3
708c7c4d04e85f545a160f04e62c75d78a25871f,coins,1
7cda2d5695e3b6affa86ddc1f7828a331173ae65,faces,4
87bb648d5a1eaa0df92c1528cc85f1a700c93d8a,faces,2
e15341425d69312f05b6575afdff3c281983f1a4,faces,6
c0f4c5e3d3fc2e66e3898913d72ed5c249239c08,coins,5
c910cd55bd55ed8df9a993295a8ea8e35df70eff,faces,5
5528a7f7a12b3d92b571cf2b7af7050876c6b35a,faces,6
b761b95df08588e516b5d8f8f92e4c01c578e2e7,faces,2
16c7a3fb5402e9cca18cb85cc99959c6e5553d19,faces,2
cb2f00d9e4730cd51fe010b33b8748e12c9295c5,faces,2
bffc9daacd57f799cae07bf6b6c564293451c4c1,coins,3
a297a3ab4e0b7574d6aeef08e71e792cfc18e94f,faces,7
142c6cd760b90d5103b62b50fbab3c9f37a52840,coins,7
2a8f21704691d6acf895b841264e2f38850ab8b9,faces,5
ea57e062ad8c8eed7d7d47767ab98820beca0ab6,faces,4
fac5818f102d6c6ed6fa27056d0098aa6507fcc3,faces,6
e27eecc4f8a3ad7c4298b2fbc622ea5deb9d58dc,faces,5
3aa2f41683fa33c3a4677f90683d3960f14c8e00,faces,6
04c24ebc68b49e7c6eb6d885a1264c21bef7a734,coins,1
832ac8049d1072fb55380cc1a4084413a8b3ff48,faces,2
bf06870d7b08d1cc2f5befc83879ec64289dbd38,faces,3
00787369011b7dbe77a6a848dae1c79fa72bc177,coins,8
a70ab973c3d25133d247123dfdd074567c78e255,faces,3
9cdf03babbe74543dde55fcec39d8ebed61cb04f,faces,4
7b93feec3a88f252d2c6dfac60efa75750cd3ec8,faces,3
6e85ca4b1b426f69d68d4db0f1041a5dba4330ff,faces,11
8ede1b71c8c719749ab01188a62c3ded821a278c,coins,2
129f85842842478f5ce7c3c452a1d5c654e1d53e,faces,5
77a98bd7931129ce4afdc1fb58a480f81a12e562,faces,3
43f1a4e430ad9c561a171f042e0fd2a8f38bdc45,faces,6
4f9267fee56bcca941fe0d3b3bf558c0962a1106,faces,2
a2bf4c69d104d8de4d38b8ec748939bef1d94508,faces,2
006cd9da8e99602f0792a7f4914b82863fc26335,coins,6
daf0b3425eb772934c04821ec7ae1b75ea8ef5e3,faces,5
931ad31757abad6934dd1fa6623b9a9f6fa1b0f2,faces,8
cbf144c233e9335ff7abb79c8a7e472e99d72ed7,faces,5
1b156904ca687e5b92794a9011dea5af89c55c9a,faces,7
8b040c1e6ed7d35510f1d31277376ba38391082e,coins,4
c5ba0377e7aba681ad7c2bb8f8cd84318f165196,faces,8
9390d14b71fc8030f0b22299ef4be402907517f3,faces,7
337be8b2826e9b86b13f365c99053aeac5ba4902,faces,3
2e2854bf604a099136e1225106a21adb3537bc50,faces,5
a9a16cce154ecf1b7519a51fcc6b7e5c218e3a48,faces,3
f8c969076ba4462cfa90141577b11afa30dfa460,coins,1
694bdeab5a392abb853aff07b7bbfbcaafa5a2fb,faces,4
6eae90f2b961dcb6704e606cdaa4e1daef13222b,faces,5
cbe8b8fc9b7a975c3fe53be504a49cd44f001da6,faces,2
ae455626db85043e93f7169350c76215c029c173,coins,8
028e88c0325bcfad73add21a53b021e57825bd13,faces,4
b8f9763c5814b5b35ad03054a0aab48867e1cdb6,faces,2
351c2f5d9252df63188b76a70cd0c01737aada41,faces,5
629ad62f07fac0e0bfcdeb96ccb69fe131958c96,faces,5
f7daafc417fa9aa1b40efa1f7a7c917005c40775,faces,4
ff16cfa48bd984bde9290412586e3b40fa64d420,faces,3
49e2f3814c828687506f3c044e7597022d0f6bcc,faces,5
09ab4e75b378fe3db12a2db592effcb711f698c9,faces,4
9c7e05354b0b56962ba364811335b848e51d1b6f,faces,5
07575747dee59f2e3446e7e55f995a89a80fffb6,faces,2
249f857a13be5c4fd2d3867ab55dfc1be0c113a6,faces,4
a2b48eac671935341da46f2247e772cc487d89b8,coins,4
c8ddb9c9884d93494ec5e54b1822095bf3bd0e94,faces,5
c12272ec0822855641f04be7eb1bec56314121e3,faces,3
5dcbbb8d5306b9444d0691f2a898b40dabff95dc,faces,2
e2e05712d296258c0416ead30d83515c7fe1a542,faces,3
344a6c934fee52cc3f899e7a8c6d50fbedfcb9b8,faces,3
84d08b4f6a4e901c220792d77cb077652609386e,faces,2
825f1d7f2867d593f130299da5c685de546f1f18,faces,3
5df3c29bf04bdc209ea0fedc0908c16dc20ab413,faces,2
4cdf509f59a84d6f63b6a068719a280a782a5f4e,coins,7
